湾区	湾区的天气很好。	The weather in the Bay Area is very good.
穷人	他总是帮助穷人。	He always helps poor people.
穷人	穷人需要更多的支持。	Poor people need more support.
穷人	这个地区有很多穷人。	There are many poor people in this area.
有钱人	他是一个有钱人。	He is a rich person.
有钱人	有钱人喜欢住在这里。	Rich people like to live here.
有钱人	有钱人常常捐款。	Rich people often donate money.
长城	长城是中国的象征。	The Great Wall is a symbol of China.
长城	我们计划去参观长城。	We plan to visit the Great Wall.
长城	长城非常壮观。	The Great Wall is very magnificent.
越南	他去过越南很多次。	He has been to Vietnam many times.
越南	越南的美食很有名。	Vietnamese food is very famous.
越南	她在越南工作过。	She has worked in Vietnam.
正宗	这家餐厅的菜很正宗。	The food at this restaurant is very authentic.
正宗	他做的菜很正宗。	The dishes he makes are very authentic.
正宗	我们找了一家正宗的越南餐厅。	We found an authentic Vietnamese restaurant.
生活	他在城市里生活。	He lives in the city.
生活	她的生活很幸福。	Her life is very happy.
生活	他们喜欢简单的生活。	They like a simple life.
薄	这本书的封面很薄。	The cover of this book is very thin.
薄	这件衣服很薄。	This piece of clothing is very thin.
薄	墙很薄，能听到隔壁的声音。	The wall is very thin, you can hear the sounds from next door.
露营	我们周末去露营。	We go camping on the weekend.
露营	他喜欢在山里露营。	He likes to go camping in the mountains.
露营	露营是一种很好的放松方式。	Camping is a great way to relax.
地图	他在地图上找到了那个地方。	He found the place on the map.
地图	我们需要一张地图。	We need a map.
地图	这张地图很详细。	This map is very detailed.
北边	我们住在城市的北边。	We live in the north part of the city.
北边	北边的风景很美。	The scenery in the north part is very beautiful.
北边	北边的天气比较冷。	The weather in the north part is relatively cold.
海	我们去海边玩。	We go to the seaside to play.
海	海很蓝，很美。	The sea is very blue and beautiful.
海	他喜欢在海里游泳。	He likes to swim in the sea.
许可证	你需要一个许可证才能进入。	You need a permit to enter.
许可证	他申请了一个建筑许可证。	He applied for a building permit.
许可证	没有许可证不能开车。	You cannot drive without a permit.
拆	他们正在拆那座旧楼。	They are tearing down that old building.
拆	他把信封拆开了。	He tore open the envelope.
拆	这座桥需要拆掉。	This bridge needs to be torn down.
体验	他想体验不同的文化。	He wants to experience different cultures.
体验	这次旅行让我们体验了很多。	This trip let us experience a lot.
体验	她喜欢体验新事物。	She likes to experience new things.
公厕	公园里有公厕。	There is a public toilet in the park.
公厕	公厕很干净。	The public toilet is very clean.
公厕	他在找公厕。	He is looking for a public toilet.
愿意	他愿意帮助别人。	He is willing to help others.
愿意	她愿意接受这个工作。	She is willing to accept this job.
愿意	他们愿意一起合作。	They are willing to work together.
暖气	冬天我们需要暖气。	We need a heater in winter.
暖气	这个房间的暖气坏了。	The heater in this room is broken.
暖气	暖气让房间很温暖。	The heater makes the room very warm.
空调	夏天我们开空调。	We turn on the air conditioning in summer.
空调	空调坏了，需要修理。	The air conditioning is broken and needs to be repaired.
空调	空调让房间很凉快。	The air conditioning makes the room very cool.
自来水	这里的自来水可以直接喝。	The tap water here can be drunk directly.
自来水	自来水很方便。	Tap water is very convenient.
自来水	他打开自来水洗手。	He turned on the tap water to wash his hands.
原来	他原来住在北京。	He originally lived in Beijing.
原来	原来你也在这里。	So you are here too.
原来	原来事情是这样的。	So that's how things are.
算是	他算是我的好朋友。	I consider him my good friend.
算是	这算是一个不错的选择。	This is considered a good choice.
算是	他算是一个专家。	He is considered an expert.
而且	她很聪明，而且很勤奋。	She is very smart and also very diligent.
而且	这本书很有趣，而且很有教育意义。	This book is very interesting and also very educational.
而且	他会说中文，而且说得很好。	He can speak Chinese and also speaks it very well.
摆着	桌子上摆着一本书。	There is a book on the table.
摆着	房间里摆着很多花。	There are many flowers in the room.
摆着	书架上摆着一些照片。	There are some photos on the bookshelf.
对面	我家对面有一家超市。	There is a supermarket across from my house.
对面	他坐在我对面。	He is sitting across from me.
对面	学校对面有一个公园。	There is a park across from the school.
健身	他每天都去健身房健身。	He goes to the gym to work out every day.
健身	健身对身体健康有好处。	Working out is good for your health.
健身	她喜欢在早上健身。	She likes to work out in the morning.
健身房	我每天早上去健身房锻炼。	I go to the gym every morning to exercise.
健身房	健身房里有很多健身器材。	There are many fitness equipment in the gym.
健身房	他在健身房里认识了很多朋友。	He made many friends at the gym.
回头	我先去买东西，回头再见。	I'll go shopping first, see you later.
回头	你先忙，回头再聊。	You go ahead and get busy, we'll talk later.
回头	回头我会给你打电话。	I'll call you later.
校园	校园里有很多树。	There are many trees on the campus.
校园	我们在校园里散步。	We take a walk on the campus.
校园	校园生活非常丰富多彩。	Campus life is very colorful.
博物馆	我们周末去博物馆参观。	We visit the museum on weekends.
博物馆	博物馆里有很多珍贵的文物。	There are many precious artifacts in the museum.
博物馆	他在博物馆工作。	He works at the museum.
礼堂	学校的活动在礼堂举行。	The school's activities are held in the auditorium.
礼堂	礼堂里坐满了人。	The auditorium is full of people.
礼堂	我们在礼堂里开会。	We have meetings in the auditorium.
校内	校内有很多餐厅。	There are many restaurants on-campus.
校内	校内的环境很优美。	The on-campus environment is very beautiful.
校内	校内活动丰富多彩。	On-campus activities are colorful and varied.
校外	我们在校外租了房子。	We rented a house off-campus.
校外	校外有很多好吃的餐馆。	There are many good restaurants off-campus.
校外	校外的生活也很方便。	Life off-campus is also very convenient.
吃素	他已经开始吃素了。	He has already started to be vegetarian.
吃素	吃素对身体有好处。	Being vegetarian is good for your health.
吃素	她决定从今天开始吃素。	She decided to start being vegetarian from today.
式	你可以试试这件衣服。	You can try this piece of clothing.
式	他想试一下新的方法。	He wants to try a new method.
式	我们可以试着解决这个问题。	We can try to solve this problem.
买单	服务员，买单！	Waiter, check please!
买单	他已经帮我们买单了。	He has already paid the bill for us.
买单	我们吃完饭后去买单。	We go to pay the bill after eating.
结账	我们去前台结账吧。	Let's go to the front desk to pay the bill.
结账	他用信用卡结账。	He paid the bill with a credit card.
结账	结账的时候发现忘带钱包了。	When paying the bill, he found out he forgot his wallet.
海鲜	我喜欢吃海鲜。	I like to eat seafood.
海鲜	这家餐厅的海鲜很新鲜。	The seafood at this restaurant is very fresh.
海鲜	他对海鲜过敏。	He is allergic to seafood.
桌子	桌子上有很多书。	There are many books on the table.
桌子	请把桌子擦干净。	Please clean the table.
桌子	我们围着桌子吃饭。	We eat around the table.
厨房	妈妈在厨房做饭。	Mom is cooking in the kitchen.
厨房	厨房里有很多调料。	There are many seasonings in the kitchen.
厨房	厨房需要打扫一下。	The kitchen needs to be cleaned.
交流	我们经常交流学习经验。	We often exchange learning experiences.
交流	他喜欢和朋友交流。	He likes to converse with friends.
交流	文化交流非常重要。	Cultural exchange is very important.
文具	我需要买一些文具。	I need to buy some stationery.
文具	文具店里有很多种类的笔。	There are many types of pens in the stationery store.
文具	学生们都喜欢买新的文具。	Students all like to buy new stationery.
信用卡	我用信用卡付款。	I pay with a credit card.
信用卡	他申请了一张新的信用卡。	He applied for a new credit card.
信用卡	信用卡可以在很多地方使用。	Credit cards can be used in many places.
货币	每个国家都有自己的货币。	Each country has its own currency.
货币	货币兑换处在哪里？	Where is the currency exchange?
货币	货币的价值会波动。	The value of currency can fluctuate.
支票	他用支票支付了费用。	He paid the fee with a check.
支票	支票需要签名。	The check needs a signature.
支票	支票丢了怎么办？	What should I do if the check is lost?
发票	请给我开发票。	Please issue me a receipt.
发票	发票上有详细的消费记录。	The receipt has detailed consumption records.
发票	发票需要保存好。	The receipt needs to be kept well.
收据	我需要一张收据。	I need a receipt.
收据	收据丢了怎么办？	What should I do if the receipt is lost?
收据	收据上有日期。	The receipt has a date on it.
收	他收到了很多礼物。	He received many gifts.
收	请收下这份礼物。	Please accept this gift.
收	他收了很多信。	He received many letters.
欧盟	欧盟有很多成员国。	The EU has many member countries.
欧盟	欧盟的经济很强大。	The EU's economy is very strong.
欧盟	欧盟的政策影响很大。	The EU's policies have a big impact.
欧元	我需要一些欧元。	I need some Euros.
欧元	欧元的汇率是多少？	What is the exchange rate for Euros?
欧元	他用欧元支付了费用。	He paid the fee with Euros.
因为	因为下雨，我们取消了计划。	Because it rained, we canceled the plan.
因为	他因为生病没来上课。	He didn't come to class because he was sick.
因为	因为工作忙，他没时间休息。	Because of work, he has no time to rest.
所以	他生病了，所以没来上课。	He was sick, so he didn't come to class.
所以	天气很好，所以我们去公园。	The weather is good, so we went to the park.
所以	他很努力，所以成绩很好。	He works hard, so his grades are good.
他已经付钱了。	他已经付钱了。	He has already paid.
公共汽车	我们坐公共汽车去上班。	We take the bus to work.
公共汽车	公共汽车很准时。	The bus is very punctual.
公共汽车	公共汽车站在哪里？	Where is the bus stop?
教育	教育对孩子很重要。	Education is very important for children.
教育	他在教育行业工作。	He works in the education industry.
教育	教育需要家庭和学校的合作。	Education requires cooperation between family and school.
家庭教育	家庭教育对孩子的成长很重要。	Parenting is very important for a child's growth.
家庭教育	家庭教育需要父母的耐心。	Parenting requires parents' patience.
家庭教育	家庭教育的方式有很多种。	There are many ways of parenting.
严格	老师对学生很严格。	The teacher is very strict with the students.
严格	他对自己的要求很严格。	He is very strict with himself.
严格	严格的管理有助于提高效率。	Strict management helps improve efficiency.
放弃	他决定放弃这个计划。	He decided to give up this plan.
放弃	不要轻易放弃。	Don't give up easily.
放弃	他放弃了这次机会。	He gave up this opportunity.
了解	我了解他的情况。	I understand his situation.
了解	你了解这个问题吗？	Do you understand this problem?
了解	我们需要了解更多信息。	We need to understand more information.
理解	我理解你的意思。	I understand what you mean.
理解	他很难理解这个概念。	He finds it hard to understand this concept.
理解	我们需要相互理解。	We need to understand each other.
鼓励	老师鼓励学生多读书。	The teacher encourages students to read more.
鼓励	他鼓励我继续努力。	He encourages me to keep working hard.
鼓励	父母应该鼓励孩子。	Parents should encourage their children.
环境	这里的环境很优美。	The environment here is very beautiful.
环境	我们需要保护环境。	We need to protect the environment.
环境	工作环境很重要。	The work environment is very important.
中性	这个词是中性的。	This word is neutral.
中性	他的态度很中性。	His attitude is very neutral.
中性	中性的颜色很百搭。	Neutral colors are very versatile.
很会过日子	她很会过日子。	She knows how to spend her days.
很会过日子	他很会过日子，生活很有规律。	He knows how to spend his days, and his life is very regular.
很会过日子	他们夫妻俩都很会过日子。	Both of them know how to spend their days.
奖励	老师奖励了他一本书。	The teacher rewarded him with a book.
奖励	他得到了公司的奖励。	He received a reward from the company.
奖励	奖励可以激励人们。	Rewards can motivate people.
家家户户	春节时家家户户都很热闹。	Every family is lively during the Spring Festival.
家家户户	家家户户都挂上了红灯笼。	Every family has hung up red lanterns.
家家户户	家家户户都在准备年夜饭。	Every family is preparing the New Year's Eve dinner.
通电	请先通电再使用这个设备。	Please power up the device before using it.
通电	停电后，整个小区都没有通电。	After the power outage, the whole neighborhood was not powered up.
通电	我们需要通电才能启动机器。	We need to power up to start the machine.
挑水	他每天早上都去井边挑水。	He goes to the well to carry water every morning.
挑水	在农村，挑水是常见的家务。	In the countryside, carrying water is common housework.
挑水	挑水回家后，他已经累得不行了。	After carrying water home, he was already exhausted.
再那块儿	我们下午再那块儿见吧。	Let's meet over there in the afternoon.
再那块儿	再那块儿有一个很好的餐厅。	There is a great restaurant over there.
再那块儿	你可以把车停在那块儿。	You can park the car over there.
家庭	家庭是社会的基本单位。	The family is the basic unit of society.
家庭	他的家庭非常富裕。	His family is very rich.
家庭	每个家庭都有自己的问题。	Every family has its own problems.
富裕	这个地区的居民非常富裕。	The residents of this area are very rich.
富裕	富裕的生活让他感到满足。	A rich life makes him feel satisfied.
富裕	他们家非常富裕，什么都有。	Their family is very rich and has everything.
富人	那个富人捐了很多钱给慈善机构。	That rich person donated a lot of money to charity.
富人	富人和穷人的生活方式很不一样。	The lifestyles of the rich and the poor are very different.
富人	他是一个非常有名的富人。	He is a very famous rich person.
一切	一切都会好起来的。	Everything will get better.
一切	他愿意为她做一切。	He is willing to do everything for her.
一切	一切都准备好了，我们可以出发了。	Everything is ready, we can set off.
错过	我错过了最后一班公交车。	I missed the last bus.
错过	不要错过这个难得的机会。	Don't miss out on this rare opportunity.
错过	他错过了重要的会议。	He missed the important meeting.
真正	他是真正的朋友。	He is a real friend.
真正	这是真正的艺术品。	This is a real piece of art.
真正	只有经历过，才知道什么是真正的幸福。	Only after experiencing it, can one know what real happiness is.
过日子	他们在农村过日子。	They live their daily life in the countryside.
过日子	过日子需要计划和节省。	Living daily life requires planning and saving.
过日子	他们过日子很简单。	They live a simple daily life.
低调	他一直很低调，不喜欢出风头。	He has always kept a low profile and doesn't like to show off.
低调	低调的生活方式让他感到自在。	A low-profile lifestyle makes him feel comfortable.
低调	他在公司里一直很低调。	He has always kept a low profile in the company.
高调	他喜欢高调地展示自己的成就。	He likes to show off his achievements in a high-profile manner.
高调	高调的行为有时会引起别人的反感。	High-profile behavior can sometimes cause resentment from others.
高调	他在公众场合总是很高调。	He is always very high-profile in public.
后院	我们在后院种了很多花。	We planted many flowers in the backyard.
后院	孩子们在后院玩耍。	The children are playing in the backyard.
后院	后院有一个小池塘。	There is a small pond in the backyard.
庭院	庭院里有一棵大树。	There is a big tree in the courtyard.
庭院	他们在庭院里喝茶聊天。	They are drinking tea and chatting in the courtyard.
庭院	庭院的设计非常美观。	The design of the courtyard is very beautiful.
司机	司机正在等我们。	The driver is waiting for us.
司机	他是一名出租车司机。	He is a taxi driver.
司机	司机开车很小心。	The driver drives very carefully.
孤独	他感到非常孤独。	He feels very lonely.
孤独	孤独的生活让他很难过。	A lonely life makes him very sad.
孤独	每个人都是一个孤独的岛。	Everyone is a lonely island.
家务	她每天都要做很多家务。	She has to do a lot of housework every day.
家务	家务活让她感到很累。	Housework makes her feel very tired.
家务	他帮妈妈做家务。	He helps his mom with housework.
每个人都是一个孤独的岛	每个人都是一个孤独的岛。	Everyone is a lonely island.
每个人都是一个孤独的岛	在大城市里，每个人都是一个孤独的岛。	In big cities, everyone is a lonely island.
每个人都是一个孤独的岛	尽管有很多朋友，每个人都是一个孤独的岛。	Even though there are many friends, everyone is a lonely island.
菜市场	我们去菜市场买菜吧。	Let's go to the farmer's market to buy vegetables.
菜市场	菜市场的蔬菜很新鲜。	The vegetables at the farmer's market are very fresh.
菜市场	她每天早上都去菜市场。	She goes to the farmer's market every morning.
县城	这个县城很小，但很美。	This town is small but beautiful.
县城	县城的生活节奏很慢。	The pace of life in the town is very slow.
县城	他们住在一个小县城里。	They live in a small town.
政策	政府出台了新的政策。	The government has introduced new policies.
政策	这个政策对我们很有利。	This policy is very beneficial to us.
政策	他们在讨论教育政策。	They are discussing education policies.
立法	政府正在考虑新的立法。	The government is considering new legislation.
立法	这个问题需要通过立法来解决。	This issue needs to be resolved through legislation.
立法	立法过程非常复杂。	The legislative process is very complex.
看法	每个人对这个问题都有不同的看法。	Everyone has a different opinion on this issue.
看法	他的看法很独特。	His opinion is very unique.
看法	我们应该尊重别人的看法。	We should respect others' opinions.
退休	他明年就要退休了。	He will retire next year.
退休	退休后，他打算去旅行。	After retiring, he plans to travel.
退休	她已经退休了，现在在家休息。	She has already retired and is now resting at home.
气氛	这里的气氛很友好。	The atmosphere here is very friendly.
气氛	会议的气氛很紧张。	The atmosphere of the meeting is very tense.
气氛	节日的气氛非常热闹。	The atmosphere of the festival is very lively.
友好	他们对我们非常友好。	They are very friendly to us.
友好	友好的态度让人感到温暖。	A friendly attitude makes people feel warm.
友好	他是一个非常友好的人。	He is a very friendly person.
生存	在荒野中生存需要很多技巧。	Surviving in the wilderness requires many skills.
生存	生存是每个人的基本权利。	Survival is a basic right for everyone.
生存	他们在恶劣的环境中生存下来。	They survived in harsh conditions.
生活习惯	他的生活习惯很健康。	His living habits are very healthy.
生活习惯	改变生活习惯并不容易。	Changing living habits is not easy.
生活习惯	每个人的生活习惯都不同。	Everyone's living habits are different.
基本上	基本上，我们已经完成了任务。	Basically, we have completed the task.
基本上	这个计划基本上可行。	This plan is basically feasible.
基本上	他基本上同意了我们的建议。	He basically agreed with our suggestion.
观光	我们去巴黎观光吧。	Let's go sightseeing in Paris.
观光	观光是了解一个城市的好方法。	Sightseeing is a good way to get to know a city.
观光	他们在纽约观光了一周。	They went sightseeing in New York for a week.
经济	这个国家的经济非常发达。	The economy of this country is very developed.
经济	经济增长带来了很多机会。	Economic growth has brought many opportunities.
经济	他们在讨论全球经济问题。	They are discussing global economic issues.
发达	这个地区的交通非常发达。	The transportation in this area is very developed.
发达	发达国家的生活水平很高。	The living standards in developed countries are very high.
发达	科技的发达改变了我们的生活。	The development of technology has changed our lives.
自治县	这个自治县有很多少数民族。	This autonomous region has many ethnic minorities.
自治县	自治县的文化非常丰富。	The culture of the autonomous region is very rich.
自治县	他们住在一个偏远的自治县。	They live in a remote autonomous region.
当地	我们去当地的市场看看吧。	Let's go check out the local market.
当地	当地的风俗很有趣。	The local customs are very interesting.
当地	他对当地的情况很了解。	He is very familiar with the local situation.
本地	本地的食物非常美味。	The local food is very delicious.
本地	他是本地人，对这里很熟悉。	He is a local and is very familiar with this place.
本地	本地的文化活动很丰富。	The local cultural activities are very rich.
公务员	他是一名公务员。	He is a civil servant.
公务员	公务员的工作很稳定。	The job of a civil servant is very stable.
公务员	很多人都想成为公务员。	Many people want to become civil servants.
政府干部	政府干部正在开会。	The government officers are having a meeting.
政府干部	他是一名政府干部。	He is a government officer.
政府干部	政府干部需要为人民服务。	Government officers need to serve the people.
带头	他在项目中带头工作。	He takes the lead in the project.
带头	她总是带头帮助别人。	She always takes the lead in helping others.
带头	他在团队中带头创新。	He takes the lead in innovation in the team.
营造	我们需要营造一个友好的气氛。	We need to create a friendly atmosphere.
营造	他努力营造一个和谐的家庭环境。	He strives to create a harmonious family environment.
营造	公司在营造积极的工作氛围。	The company is creating a positive work atmosphere.
方式	每个人都有自己的生活方式。	Everyone has their own way of living.
方式	他的工作方式很高效。	His way of working is very efficient.
方式	我们需要找到解决问题的方式。	We need to find a way to solve the problem.
唠嗑	我们在公园里唠嗑了一下午。	We chatted in the park all afternoon.
唠嗑	她喜欢和朋友唠嗑。	She likes to chat with friends.
唠嗑	唠嗑是她的爱好之一。	Chatting is one of her hobbies.
百分之	他得了百分之九十的分数。	He scored ninety percent.
百分之	这个项目完成了百分之五十。	This project is fifty percent complete.
百分之	百分之七十的学生通过了考试。	Seventy percent of the students passed the exam.
鲜花	她收到了一束鲜花。	She received a bouquet of fresh flowers.
鲜花	鲜花在花园里盛开。	Fresh flowers are blooming in the garden.
鲜花	他用鲜花装饰了房间。	He decorated the room with fresh flowers.
喂	她每天早上喂猫。	She feeds the cat every morning.
喂	请你帮我喂一下鱼。	Please help me feed the fish.
喂	他在农场里喂牛。	He feeds the cows on the farm.
旅游	我们计划去欧洲旅游。	We plan to travel to Europe.
旅游	她喜欢在假期旅游。	She likes to travel during holidays.
旅游	旅游可以开阔眼界。	Traveling can broaden your horizons.
欢迎	欢迎来到我们的家。	Welcome to our home.
欢迎	新员工受到了热烈的欢迎。	The new employee received a warm welcome.
欢迎	我们欢迎任何建议。	We welcome any suggestions.
非洲	他去非洲工作了一年。	He worked in Africa for a year.
非洲	非洲有很多野生动物。	Africa has a lot of wildlife.
非洲	她梦想去非洲旅行。	She dreams of traveling to Africa.
北美洲	北美洲包括美国和加拿大。	North America includes the USA and Canada.
北美洲	他在北美洲生活了五年。	He lived in North America for five years.
北美洲	北美洲的文化多样性很丰富。	The cultural diversity in North America is very rich.
南美洲	南美洲有很多美丽的风景。	South America has many beautiful landscapes.
南美洲	她计划去南美洲探险。	She plans to go on an adventure in South America.
南美洲	南美洲的气候非常多样。	The climate in South America is very diverse.
大洋洲	大洋洲有很多岛屿。	Oceania has many islands.
大洋洲	他在大洋洲度过了暑假。	He spent his summer vacation in Oceania.
大洋洲	大洋洲的海滩非常美丽。	The beaches in Oceania are very beautiful.
南极洲	南极洲非常寒冷。	Antarctica is very cold.
南极洲	科学家们在南极洲进行研究。	Scientists conduct research in Antarctica.
南极洲	南极洲的冰川正在融化。	The glaciers in Antarctica are melting.
澳大利亚	她在澳大利亚学习。	She studies in Australia.
澳大利亚	澳大利亚有很多独特的动物。	Australia has many unique animals.
澳大利亚	他计划去澳大利亚旅游。	He plans to travel to Australia.
澳洲	澳洲的风景非常美丽。	The scenery in Australia is very beautiful.
澳洲	她在澳洲工作。	She works in Australia.
澳洲	澳洲的气候很宜人。	The climate in Australia is very pleasant.
对。。。失望	我对他的表现很失望。	I am disappointed in his performance.
对。。。失望	她对结果感到失望。	She is disappointed with the result.
对。。。失望	他们对公司的决定很失望。	They are disappointed in the company's decision.
对。。。满意	我对这次旅行很满意。	I am satisfied with this trip.
对。。。满意	她对新工作感到满意。	She is satisfied with her new job.
对。。。满意	他们对服务非常满意。	They are very satisfied with the service.
对。。。感到很开心	我对这个消息感到很开心。	I feel happy about this news.
对。。。感到很开心	她对自己的成绩感到很开心。	She feels happy about her grades.
对。。。感到很开心	他们对新房子感到很开心。	They feel happy about their new house.
对。。。有帮助/没帮助	这个建议对我很有帮助。	This advice is very helpful for me.
对。。。有帮助/没帮助	这本书对学习中文没帮助。	This book is not helpful for learning Chinese.
对。。。有帮助/没帮助	他的意见对我们有帮助。	His opinion is helpful for us.
对。。。有影响/有好的影响	这次会议对公司有好的影响。	This meeting has a good effect on the company.
对。。。有影响/有好的影响	她的建议对项目有好的影响。	Her suggestion has a good effect on the project.
对。。。有影响/有好的影响	这个政策对环境有好的影响。	This policy has a good effect on the environment.
药店	我去药店买药。	I went to the pharmacy to buy medicine.
药店	药店里有很多种药品。	There are many kinds of medicines in the pharmacy.
药店	她在药店工作。	She works in a pharmacy.
词汇	学习新词汇很重要。	Learning new vocabulary is important.
词汇	他的词汇量很大。	He has a large vocabulary.
词汇	这本书帮助我扩展词汇。	This book helps me expand my vocabulary.
词汇表	老师给我们发了一份词汇表。	The teacher gave us a glossary.
词汇表	这份词汇表很有用。	This glossary is very useful.
词汇表	我在词汇表中找到了这个词。	I found this word in the glossary.
波士顿	他住在波士顿。	He lives in Boston.
波士顿	波士顿是一个历史悠久的城市。	Boston is a city with a long history.
波士顿	我们计划去波士顿旅游。	We plan to travel to Boston.
爱尔兰	她来自爱尔兰。	She is from Ireland.
爱尔兰	爱尔兰的风景很美。	The scenery in Ireland is beautiful.
爱尔兰	他想去爱尔兰留学。	He wants to study in Ireland.
寒假	寒假快到了。	Winter vacation is coming.
寒假	她在寒假去滑雪。	She goes skiing during winter vacation.
寒假	寒假期间我会回家。	I will go home during winter vacation.
暑假	暑假我们去海边。	We go to the beach during summer vacation.
暑假	他在暑假打工。	He works during summer vacation.
暑假	暑假是放松的好时机。	Summer vacation is a good time to relax.
春天	春天花开了。	Flowers bloom in spring.
春天	春天的天气很温暖。	The weather in spring is very warm.
春天	春天是最美的季节。	Spring is the most beautiful season.
秋天	秋天树叶变黄了。	The leaves turn yellow in autumn.
秋天	秋天的空气很清新。	The air in autumn is very fresh.
秋天	秋天是收获的季节。	Autumn is the season of harvest.
冬天	冬天很冷。	It is very cold in winter.
冬天	冬天我们去滑雪。	We go skiing in winter.
冬天	冬天的夜晚很长。	The nights in winter are very long.
一直往前走	你一直往前走就到了。	Keep going straight and you will arrive.
一直往前走	一直往前走，别停。	Keep going straight, don't stop.
一直往前走	一直往前走，直到看到红绿灯。	Keep going straight until you see the traffic light.
录音	我听了昨天的录音。	I listened to yesterday's recording.
录音	他在课堂上做了录音。	He made a recording in class.
录音	这段录音很清晰。	This recording is very clear.
夸张	他说的话有点夸张。	What he said is a bit exaggerated.
夸张	她的反应很夸张。	Her reaction is exaggerated.
夸张	这个故事有些夸张。	This story is somewhat exaggerated.
蜻蜓	花园里有很多蜻蜓。	There are many dragonflies in the garden.
蜻蜓	蜻蜓在水面上飞舞。	Dragonflies are dancing on the water surface.
蜻蜓	我看到了一只蓝色的蜻蜓。	I saw a blue dragonfly.
链接	请点击这个链接。	Please click on this link.
链接	我发给你一个链接。	I sent you a link.
链接	这个链接打不开。	This link doesn't open.
虽然	虽然下雨了，我们还是去散步。	Although it rained, we still went for a walk.
虽然	虽然他很忙，但他还是来了。	Although he is busy, he still came.
虽然	虽然她累了，但她继续工作。	Although she is tired, she continues to work.
你呀	你呀，怎么又迟到了？	You, why are you late again?
你呀	你呀，总是忘记带钥匙。	You, always forget to bring the keys.
NA	你呀，真是让人操心。	You, really make people worry.
手痒痒	看到篮球，我的手痒痒了。	Seeing the basketball, my hands itched.
手痒痒	他一听到音乐，手就痒痒。	As soon as he hears music, his hands itch.
手痒痒	她看到画笔，手痒痒了。	Seeing the paintbrush, her hands itched.
穿不出去	这件衣服太旧了，穿不出去。	This clothes are too old, I wouldn't wear them outside.
穿不出去	这双鞋太破了，穿不出去。	These shoes are too worn out, I wouldn't wear them outside.
穿不出去	这条裤子太奇怪了，穿不出去。	These pants are too weird, I wouldn't wear them outside.
哪儿穿得(?)出去呀？	这件衣服哪儿穿得出去呀？	Where would I wear this clothes?
哪儿穿得(?)出去呀？	这双鞋哪儿穿得出去呀？	Where would I wear these shoes?
哪儿穿得(?)出去呀？	这顶帽子哪儿穿得出去呀？	Where would I wear this hat?
会被别人笑话	穿这件衣服会被别人笑话。	Wearing this clothes would be laughed at by others.
会被别人笑话	说这种话会被别人笑话。	Saying such things would be laughed at by others.
会被别人笑话	做这种事会被别人笑话。	Doing such things would be laughed at by others.
习惯用语	他喜欢学习习惯用语。	He likes to learn idioms.
习惯用语	这本书介绍了很多习惯用语。	This book introduces many idioms.
习惯用语	习惯用语在日常生活中很常见。	Idioms are common in daily life.
您	您好，请问您需要什么帮助？	Hello, may I ask what help you need?
您	您今天看起来很高兴。	You look very happy today.
您	这是您的书吗？	Is this your book?
它	它是一只可爱的狗。	It is a cute dog.
它	我喜欢这本书，因为它很有趣。	I like this book because it is interesting.
它	这台电脑很好用，我很喜欢它。	This computer is very useful, I like it a lot.
大家	大家都喜欢这个新老师。	Everyone likes this new teacher.
大家	大家一起去公园玩吧。	Let's all go to the park together.
大家	大家的意见都很重要。	Everyone's opinion is important.
每	每天早上我都去跑步。	I go for a run every morning.
每	每个人都有自己的梦想。	Everyone has their own dreams.
每	每次见到你，我都很开心。	Every time I see you, I am very happy.
为什么	你为什么不来参加聚会？	Why didn't you come to the party?
为什么	他为什么这么生气？	Why is he so angry?
为什么	你为什么喜欢这部电影？	Why do you like this movie?
零	今天的温度是零度。	Today's temperature is zero degrees.
零	他考试得了零分。	He got zero points on the exam.
零	我有一些零用钱。	I have some pocket money.
两	我有两只猫。	I have two cats.
两	我们两个人一起去吧。	Let's go together, the two of us.
两	他买了两本书。	He bought two books.
百	这件衣服要一百块钱。	This piece of clothing costs one hundred yuan.
百	他有一百个朋友。	He has a hundred friends.
百	这里有各种各样的百货商品。	There are all kinds of goods here.
千	这座山有一千米高。	This mountain is one thousand meters high.
千	他写了一千字的文章。	He wrote a thousand-word article.
千	这里有千千万万的游客。	There are millions of tourists here.
第一	他是第一名。	He is the first place.
第一	这是我第一次来这里。	This is my first time here.
第一	安全是第一重要的。	Safety is the most important.
次	这是我第二次来中国。	This is my second time coming to China.
次	他每次都迟到。	He is late every time.
次	我们下次再见。	See you next time.
件	这是一件很重要的事情。	This is a very important matter.
件	我买了一件新衣服。	I bought a new piece of clothing.
件	他送给我一件礼物。	He gave me a gift.
别	别担心，一切都会好的。	Don't worry, everything will be fine.
别	请别打扰我。	Please don't disturb me.
别	我们别再争论了。	Let's not argue anymore.
非常	我非常喜欢这本书。	I really like this book.
非常	他非常聪明。	He is very smart.
非常	今天的天气非常好。	The weather is very good today.
也	我也想去。	I also want to go.
也	他会说中文，也会说英文。	He can speak Chinese and also English.
也	我也不知道答案。	I also don't know the answer.
还	我还没吃饭。	I haven't eaten yet.
还	他还在工作。	He is still working.
还	请把书还给我。	Please return the book to me.
最	这是我最喜欢的电影。	This is my favorite movie.
最	他是我们班最聪明的学生。	He is the smartest student in our class.
最	今天是最热的一天。	Today is the hottest day.
